file,x,y,z-score,stddev,value,clusterIdx,clusterSz
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,2640,33,-6.819095971304065,1.9559997901696322,-13.338150289017335,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,2246,107,8.551106258593157,6.636061232762687,56.74566473988443,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,658,234,8.746384829453781,5.0736073713468075,44.375722543352595,1232,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,659,234,106.3455712848659,4.756714221549048,505.8554913294797,1232,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,4999,238,-6.683381857431884,2.4026464162528653,-16.057803468208135,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,4979,252,7.043192124215942,2.4612788931321026,17.335260115606957,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,3810,302,46.745266512239155,5.067744421176635,236.89306358381498,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,734,324,40.633275769187186,4.735504866443058,192.41907514450872,1233,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,735,324,154.8123298642452,4.81989510399959,746.179190751445,1233,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,4038,348,7.772524357400311,4.865218449361301,37.81502890173408,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,717,352,36.937213248531044,4.627756161105875,170.9364161849711,1234,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,716,353,31.30649390368405,4.709359229594574,147.43352601156073,1234,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,717,353,7.927839738669921,5.357209487817106,42.47109826589599,1234,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,2309,390,12.700720049555484,4.49862983573823,57.13583815028903,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,1098,568,7.047150055895676,4.77543104997417,33.653179190751416,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,314,1063,8.252967576832441,5.206745072708581,42.97109826589599,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,5004,1301,6.895353715317926,2.339264738172239,16.130057803468162,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,2139,1456,6.82268321181186,4.840619230791328,33.02601156069363,1235,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,2140,1456,20.78677697039283,5.101481232621895,106.04335260115602,1235,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,3206,1505,7.0012474923342065,5.3413272132103575,37.39595375722547,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,2493,1510,30.20634557863375,4.184321577556811,126.39306358381498,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,1897,1583,14.04509128271635,4.96686808242977,69.76011560693644,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,4964,1596,-6.948392483390021,2.1774903820755998,-15.130057803468162,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,1316,1950,25.284757247345713,5.376562858616066,135.94508670520236,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,49,2145,31.046128935617883,5.107354419092029,158.5635838150289,1236,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,49,2146,10.394773202549038,4.785920187377952,49.74855491329481,1236,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,49,2147,9.40187734841523,5.365119609893055,50.442196531791865,1236,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,3494,2312,8.986275172287424,8.261474634341301,74.23988439306356,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,4981,2596,8.542125468923308,2.0838581801966614,17.800578034682076,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,3562,2787,6.580768325628734,4.648331906259587,30.589595375722524,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3631.pgm,2758,3034,6.509200426730449,4.758049566074381,30.97109826589599,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,4537,19,6.446593499946337,3.0504079223479406,19.664739884393043,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,3963,22,9.852692863390297,2.192411391369732,21.60115606936415,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,4890,33,8.848498367677253,2.433710352435514,21.53468208092488,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,3403,87,8.218648975604752,5.038590253361001,41.410404624277476,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,2021,190,6.1383952501502765,4.568515297295246,28.043352601156016,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,1255,305,33.03696051012517,5.975965785479333,197.42774566473986,1237,7
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,1255,306,108.85050654086325,5.037720070664371,548.3583815028902,1237,7
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,1254,309,32.13402170163504,4.621270296597952,148.5,1237,7
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,1254,310,192.90652175636413,5.482409178912285,1057.592485549133,1237,7
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,1253,311,52.7656359462131,4.754966739837851,250.89884393063585,1237,7
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,1254,311,181.44781478137273,4.9331051859063475,895.1011560693642,1237,7
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,1253,312,186.0931656081518,5.26192398998373,979.2080924855492,1237,7
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,7,497,18.48972206123545,5.009500799951907,92.6242774566474,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,287,906,39.21815168638099,4.88397474616991,191.54046242774564,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,2715,953,6.94938135317224,4.539847699331596,31.549132947976886,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,2725,967,22.10671594597264,4.647059026039899,102.73121387283231,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,474,1352,7.731513450361585,5.350073063350418,41.36416184971097,1238,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,475,1352,13.058250143650858,4.956448424605373,64.72254335260118,1238,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,2799,1445,6.483018344966106,4.908778246274068,31.82369942196533,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,1895,1647,6.02394953170885,5.743452151090494,34.59826589595377,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,5009,1767,6.419236386969555,2.705470086500448,17.367052023121346,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,3228,1873,11.079766117261757,12.202371470159786,135.19942196531792,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,2312,2306,12.976911497762869,4.8870700208937805,63.419075144508724,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,2321,2392,16.1946392978847,4.710578961619378,76.28612716763007,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,1489,2585,38.44901755739264,4.939353639249828,189.91329479768785,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,4089,2607,41.173977367095276,4.862280371419981,200.19942196531792,1239,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,4102,2615,40.02783599737027,4.566475369281484,182.78612716763007,1239,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,4332,2739,-6.646508770735777,5.7246795664372225,-38.04913294797689,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,5004,3117,8.770938920326994,3.3182361098564677,29.10404624277453,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,3658,3126,15.010804175453135,5.094788907963895,76.47687861271675,1240,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,3659,3126,24.98305878162298,5.26090608681754,131.43352601156073,1240,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,3644,3146,10.699922302328973,5.178039869074291,55.404624277456605,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,3516,3307,43.373276355703254,4.976826511929309,215.8612716763006,1241,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,3516,3308,79.00492965441225,4.7631475703403465,376.3121387283237,1241,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3632.pgm,3528,3338,23.997791433620396,4.851120791390896,116.41618497109823,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,4384,14,-6.083948437191135,2.1895006813543874,-13.320809248554951,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,845,18,6.152794700412347,2.259417838712311,13.901734104046227,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3068,18,9.18500200328368,2.5626093762331754,23.53757225433526,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,682,19,9.932804782198843,2.7092452951964963,26.910404624277476,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,369,148,19.43486547713816,4.601854141474658,89.43641618497111,1242,4
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,370,148,216.86927761622232,5.868203011350294,1272.6329479768788,1242,4
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,369,149,178.20885706779808,5.839173779972385,1040.592485549133,1242,4
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,370,149,236.6210304169266,7.028274576118871,1663.0375722543354,1242,4
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,897,282,115.11594337319524,4.636566916157992,533.7427745664739,1243,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,898,282,109.08984371660357,4.884397411671412,532.8381502890173,1243,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,897,283,41.851506082636114,4.795788764749689,200.71098265895955,1243,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,898,283,14.301277630691144,4.6814605506534415,66.95086705202311,1243,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,897,284,236.62997183796205,7.635625804462359,1806.8179190751443,1243,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,898,284,220.18142432036868,6.219542588080424,1369.4277456647399,1243,6
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,774,676,14.833921463814637,4.904981854220072,72.76011560693644,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,4489,697,15.423641962876662,4.807385896430744,74.14739884393066,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3341,709,33.77205480672583,4.833150794647668,163.22543352601156,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,2655,710,15.641881771730388,4.958527034886183,77.56069364161851,1244,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,2656,710,6.047880293977221,5.056469931447762,30.580924855491276,1244,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3841,861,18.33457388314303,5.2123640613379045,95.56647398843927,1245,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3841,862,6.394347275985023,4.80554501861777,30.728323699421935,1245,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3006,957,139.19224007973418,4.843199863470266,674.135838150289,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,2385,960,6.360220218653859,4.236502161697993,26.945086705202357,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,1391,1016,6.00888910181737,5.860777659406147,35.21676300578031,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3905,1159,6.076114024452234,4.5692042098979,27.763005780346816,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3355,1276,8.282020709409736,4.911049106459323,40.67341040462429,1246,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3356,1276,10.30119989076403,4.748590988410591,48.91618497109823,1246,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,4121,1277,6.171142897515851,5.285180958869926,32.61560693641616,1247,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,4122,1277,107.12819198184253,4.960131711049462,531.3699421965318,1247,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3401,1278,9.78057073158187,6.549199944739591,64.05491329479764,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,1862,1516,19.90184238897037,4.530617231084819,90.16763005780342,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,103,1696,7.8999339308168315,5.223940666919047,41.26878612716769,1248,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,103,1697,39.587602197022065,5.602997813583129,221.80924855491332,1248,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,105,1698,101.64314500570886,4.7096653914560775,478.7052023121387,1248,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,1483,1846,37.753921269985895,4.749343971431393,179.30635838150295,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,1430,1959,6.036659453375224,5.203275895696792,31.410404624277476,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,743,2044,41.51903357789504,4.416944890900125,183.38728323699422,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,4983,2105,-7.221272888263633,2.369764586907968,-17.11271676300578,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,4774,2140,42.65255564765728,4.844832989084216,206.64450867052028,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,4763,2153,13.962116421739259,4.721281011657486,65.91907514450872,1249,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,4763,2154,97.43650367503552,4.69883599083124,457.83815028901734,1249,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,4777,2175,188.7492024512395,5.683337569615076,1072.7254335260116,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,677,2269,6.199411702084498,4.87087053465964,30.196531791907546,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,4785,2700,22.261812435275345,4.687126483488748,104.3439306358382,1250,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,4785,2701,36.695033951267966,4.799203528468183,176.10693641618502,1250,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,4789,2729,24.45796537835738,5.06909576770583,123.97976878612712,1251,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,4788,2730,54.930132521778056,4.583278868062471,251.76011560693644,1251,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,4789,2730,22.91681886005329,4.823047317739587,110.52890173410401,1251,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3681,2958,9.01551530071019,5.213235010127221,47,1252,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3681,2959,33.15191607810585,5.107159970163553,169.3121387283237,1252,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3678,2982,31.416162476355936,4.998163652402172,157.02312138728325,1253,4
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3678,2983,34.4845218851345,4.8852444142975555,168.46531791907512,1253,4
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3679,2983,72.16250448313184,4.966512128760739,358.39595375722547,1253,4
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3681,2995,70.04617731602173,5.007266603724262,350.73988439306356,1253,4
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3501,3031,8.007360711177396,4.9448722432689465,39.595375722543395,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,2655,3041,7.458451618697208,4.543086795473849,33.88439306358384,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,3517,3150,6.6677969941653386,5.215734173945437,34.77745664739882,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3633.pgm,1464,3182,9.868376194137188,5.209611349719364,51.410404624277476,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,37,17,6.436580474373194,4.442185670321677,28.592485549132903,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,1042,20,7.163427261040708,2.29570094117396,16.445086705202357,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,3926,20,9.495436675698933,2.5047017642786895,23.783236994219692,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,3107,21,-9.228185901330889,2.8421971533580925,-26.228323699421935,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,2144,25,7.154371205984024,2.149540787581733,15.378612716762973,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,644,30,7.188231816518511,2.3324089124712524,16.765895953757195,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,2302,32,8.428944487572524,3.08083747980219,25.968208092485497,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,4986,485,6.632867920995491,2.442731007418671,16.202312138728303,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,3079,880,8.288451498734549,5.044277397448318,41.809248554913324,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,1852,974,6.744330732485791,4.726298843829683,31.875722543352595,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,3255,993,17.758707046593578,4.671973464892547,82.9682080924855,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,4330,994,7.077017187402327,4.975807165630956,35.21387283236993,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,1214,1007,41.83694094011888,4.487280853419618,187.7341040462428,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,2436,1088,15.6683868835557,5.14418980513921,80.60115606936415,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,2999,1252,47.87073326515691,4.661457713795879,223.14739884393066,1254,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,2999,1253,11.180096450249556,5.016139628584284,56.080924855491276,1254,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,3000,1253,21.107798224510294,4.563143822518659,96.31791907514446,1254,3
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,4969,1278,10.624015531302105,2.4769381053896904,26.31502890173408,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,2574,1495,6.796992940440712,4.628449352224066,31.459537572254362,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,2233,1641,7.11517876983571,4.97552278716163,35.40173410404623,1255,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,2234,1641,38.488324525438706,4.422105250459143,170.19942196531792,1255,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,2129,1647,24.37451034187125,5.017797554332875,122.30635838150295,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,2457,1658,7.5192770710419765,5.0767394317249765,38.17341040462429,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,44,1728,8.110682029253306,4.807404523952027,38.99132947976875,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,1214,1913,6.090161768507694,4.763201967841883,29.00867052023125,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,1096,2073,6.085991356573952,4.138187128882738,25.18497109826592,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,693,2084,45.853642359714875,4.7557697260149725,218.06936416184976,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,462,2160,15.948479162682311,4.936959406379581,78.73699421965318,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,4942,2319,24.280537727987525,4.842480673175201,117.5780346820809,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3634.pgm,1934,3137,6.185275053560689,4.630146287061705,28.63872832369941,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,4890,15,9.072620391991242,2.200612067567523,19.96531791907512,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1224,22,11.873374993648286,2.2158188862886563,26.309248554913324,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,429,23,-6.159706842890568,2.557643677198528,-15.754335260115568,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,4839,23,-6.155276807008815,2.5078346058123917,-15.436416184971108,1256,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,450,24,-6.331565774545443,2.164583422198217,-13.705202312138681,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,4850,25,-6.270046883007288,3.203136340707713,-20.083815028901768,1256,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,3005,27,6.24594301281569,2.3663915585656574,14.7803468208092,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,3592,30,8.718785403088363,2.2322407131124904,19.46242774566474,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1914,36,23.184810864014576,5.302454995472152,122.93641618497111,1257,13
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1916,40,43.48161681544621,4.97253526128226,216.21387283236993,1257,13
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1915,41,55.18482798009174,4.739197375080406,261.5317919075145,1257,13
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1915,42,45.625985453193024,4.770060880043271,217.6387283236994,1257,13
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1915,43,38.01394154932786,4.899936401281983,186.2658959537572,1257,13
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1916,43,44.92319567147828,4.900592794584165,220.15028901734104,1257,13
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1915,44,6.107892288033012,5.378240059507974,32.84971098265896,1257,13
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1916,44,222.76930146393786,5.692116882358559,1268.028901734104,1257,13
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1917,44,7.2055316109224865,5.073173676649475,36.55491329479764,1257,13
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1916,45,10.800427021035327,5.036463248284703,54.39595375722547,1257,13
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1917,45,213.73345788753286,6.507849077317233,1390.9450867052024,1257,13
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1917,46,16.802077802767382,4.675309459753797,78.55491329479764,1257,13
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1918,46,15.244906908558198,5.273816653186743,80.39884393063585,1257,13
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,4966,80,-7.336236483869656,2.292839017054485,-16.82080924855495,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,3914,189,6.3020320480423555,4.747986854051936,29.921965317919103,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1432,290,65.34193374467219,5.277219079089182,344.82369942196533,1258,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1432,291,32.33312767608264,4.271822654057923,138.12138728323703,1258,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1664,299,41.55556927970591,4.529070248532548,188.20809248554917,1259,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,2563,299,6.994793604327175,6.784980409271057,47.45953757225436,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1664,300,31.81698047018286,4.761699191266457,151.50289017341038,1259,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,4966,305,6.429059752434352,2.0760144287342848,13.346820809248584,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1439,338,16.314859738083403,4.610322381761184,75.21676300578031,1260,4
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1440,339,15.737234815144356,5.239589315874843,82.45664739884398,1260,4
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1440,340,181.33041364209657,5.469735935894479,991.8294797687861,1260,4
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1440,341,6.83867423600477,4.623906065996587,31.621387283237027,1260,4
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,1477,363,15.50825643449445,5.008333500241472,77.67052023121391,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,4019,458,6.008955078264068,4.7155053992836224,28.335260115606957,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,3534,558,6.752671247186572,4.958859673036709,33.485549132947995,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,4250,581,6.128913546377357,4.601047437189887,28.199421965317924,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,3688,753,19.441449117897573,4.268783102354644,82.99132947976875,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,4979,791,8.55425876989425,2.382952586765836,20.384393063583843,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,3192,813,8.79772830241254,4.437890243831402,39.043352601156016,1261,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,3193,813,76.04402248503398,5.22282655369208,397.16473988439304,1261,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,316,833,285.59413954133976,8.246210401740242,2355.06936416185,1262,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,315,834,7.466845441460893,6.58556692918549,49.17341040462429,1262,2
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,5005,954,12.586509754694783,2.1871751796669208,27.52890173410401,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,158,1102,-6.360741665557354,4.768684461191482,-30.33236994219658,-1,1
C:\Users\azhan\workspace\cosmic-ray-data\_DSC3635.pgm,2759,1232,14.920968414994784,7.387284153436102,110.22543352601156,-1,1
